color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Christopher Bessette,6,91,0,57,John Billingsley,978,0,Drama|Thriller,Mira Sorvino,Trade of Innocents ,748,1443,Trieu Tran,2,angkor wat|human trafficking|sex slavery|sex tourism,http://www.imdb.com/title/tt1772408/?ref_=fn_tt_tt_1,8,English,USA,PG-13,0,2012,323,5.4,2.35,543
Color,Gary Sinyor,12,99,0,136,Frank Finlay,722,0,Comedy,Sean Pertwee,Stiff Upper Lips ,867,1477,Samuel West,2,class conflict|edwardian era|england|sexual awakening|spoof,http://www.imdb.com/title/tt0120210/?ref_=fn_tt_tt_1,21,English,USA,R,0,1998,338,6.4,1.85,109
Color,Damon Beesley,15,96,N/A,220,Belinda Stewart-Wilson,229,63852235,Comedy|Romance,Simon Bird,The Inbetweeners             ,55987,1239,James Buckley,0,black comedy|bully|friend|house|practical joke,http://www.imdb.com/title/tt1220617/?ref_=fn_tt_tt_1,42,English,Australia,TV-14,0,2014,223,8.4,16,0
Color,Ashish R. Mohan,23,139,2,61,Mithun Chakraborty,634,126,Action|Comedy,Asin,Khiladi 786 ,4633,1065,Johnny Lever,1,car crash|impersonating a police officer|long lost brother|marriage bureau|suitor,http://www.imdb.com/title/tt2166214/?ref_=fn_tt_tt_1,31,Hindi,India,Not Rated,0,2012,284,4.3,N/A,365
Color,Stewart Raffill,9,105,12,10,Alexis Biesiada,25,531826,Musical,Kayla Jackson,Standing Ovation ,548,72,Kayla Raparelli,9,dance|dream|frog|philadelphia pennsylvania|snake,http://www.imdb.com/title/tt1303803/?ref_=fn_tt_tt_1,6,English,USA,PG,0,2010,11,3.4,N/A,277
Color,Clint Eastwood,72,105,16000,258,Richard Bull,16000,15700000,Mystery|Western,Clint Eastwood,High Plains Drifter ,36381,17599,John Hillerman,0,gravestone|gunfighter|outlaw|revenge|small town,http://www.imdb.com/title/tt0068699/?ref_=fn_tt_tt_1,169,English,USA,R,5500000,1973,742,7.6,2.35,0
Color,William Sachs,24,95,14,60,Avery Schreiber,113,4865000,Comedy|Sci-Fi,Stephen Macht,Galaxina ,1955,396,Angelo Rossitto,0,alien|android|fem bot|female android|stars,http://www.imdb.com/title/tt0080771/?ref_=fn_tt_tt_1,44,English,USA,R,5500000,1980,110,3.4,2.35,438
Color,Gaspar Noé,192,94,929,9,Albert Dupontel,56,6500000,Crime|Drama|Mystery|Thriller,Philippe Nahon,Irreversible ,87244,118,Jo Prestia,0,long take|male frontal nudity|revenge|reverse chronology|vengeance,http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1,664,French,France,Not Rated,3500000,2002,46,7.4,2.35,13000
Color,Rakeysh Omprakash Mehra,33,157,85,199,Steven Mackintosh,397,11502151,Comedy|Drama|History|Romance,Anupam Kher,Rang De Basanti ,70233,1519,Madhavan,0,freedom|friend|india|student|urination,http://www.imdb.com/title/tt0405508/?ref_=fn_tt_tt_1,321,Hindi,India,Not Rated,2200000,2006,227,8.4,2.35,0
Color,Marçal Forés,22,95,4,290,John Heard,934,0,Drama,Kim Shaw,Animals ,605,2030,David Dastmalchian,0,drug addict|drug addiction|drug use|drugs|junkie,http://www.imdb.com/title/tt3297554/?ref_=fn_tt_tt_1,8,Catalan,Spain,N/A,0,2012,697,6.2,2.35,679
Color,Shane Meadows,29,90,222,222,Paddy Considine,5000,0,Comedy|Drama,Bob Hoskins,A Room for Romeo Brass ,4471,6111,Shane Meadows,2,betrayal|family relationships|friendship|psychosis|stranger,http://www.imdb.com/title/tt0202559/?ref_=fn_tt_tt_1,47,English,UK,R,0,1999,680,7.7,1.85,484
Color,Jon Wright,187,94,4,114,Richard Coyle,796,427335,Comedy|Horror|Sci-Fi|Thriller,Russell Tovey,Grabbers ,13227,1832,Bronagh Gallagher,0,bathtub|eaten alive|ferry boat|lobster trap|sprinkler system,http://www.imdb.com/title/tt1525366/?ref_=fn_tt_tt_1,70,English,UK,Not Rated,0,2012,567,6.3,2.35,11000
Color,Liv Ullmann,88,130,440,0,Jessica Chastain,631,5000000,Drama|Romance,Samantha Morton,Miss Julie ,2894,631,Colin Farrell,2,kissing someone's boot|midsummer|telling someone to shut up|two word title|valet,http://www.imdb.com/title/tt2667960/?ref_=fn_tt_tt_1,14,English,UK,PG-13,5500000,2014,0,5.6,N/A,0
Color,Jeannot Szwarc,41,103,82,32,Bill Erwin,208,0,Drama|Fantasy|Romance,Teresa Wright,Somewhere in Time ,21049,454,George Voskovec,2,hotel|love|love across time|time travel|time travel romance,http://www.imdb.com/title/tt0081534/?ref_=fn_tt_tt_1,249,English,USA,PG,5100000,1980,191,7.3,1.85,0
Color,Rohan Sippy,24,130,4,47,Bipasha Basu,374,8400000,Action|Crime|Drama|Thriller,Abhishek Bachchan,Dum Maaro Dum ,3266,787,Prateik,0,airport|drugs|loss of loved one|police|title based on song,http://www.imdb.com/title/tt1618430/?ref_=fn_tt_tt_1,27,Hindi,India,R,4800000,2011,282,6.2,N/A,421
Color,Blake Edwards,33,113,688,80,Herbert Lom,462,41833347,Comedy|Crime|Mystery,Burt Kwouk,The Return of the Pink Panther ,19596,971,Catherine Schell,0,clouseau|diamond|panther|pink|pink panther,http://www.imdb.com/title/tt0072081/?ref_=fn_tt_tt_1,73,English,UK,G,5000000,1975,278,7.1,2.35,620
Color,Richard Fleischer,69,127,130,51,Robert J. Wilke,617,28200000,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,"20,000 Leagues Under the Sea ",22123,799,Paul Lukas,0,captain|expedition|sea|submarine|whale,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108,English,USA,Approved,5000000,1954,53,7.2,1.37,0
 Black and White,David Lynch,117,124,0,452,Anne Bancroft,12000,26000000,Biography|Drama,Anthony Hopkins,The Elephant Man ,161972,13864,Dexter Fletcher,1,curiosity|exploitation|freak|hospital|physical deformity,http://www.imdb.com/title/tt0080678/?ref_=fn_tt_tt_1,356,English,USA,PG,5000000,1980,754,8.2,2.35,9000
Color,George T. Miller,18,104,18,75,Jack Thompson,492,20659423,Adventure|Drama|Family|Romance|Western,Tony Bonner,The Man from Snowy River ,5894,854,Tom Burlinson,0,australia|brumby|ranch|stallion|twin,http://www.imdb.com/title/tt0084296/?ref_=fn_tt_tt_1,56,English,Australia,PG,3500000,1982,155,7.3,2.35,0
Color,Frank Perry,74,128,24,157,Xander Berkeley,977,19032261,Biography|Drama,Faye Dunaway,Mommie Dearest ,10564,2014,Diana Scarwid,1,abusive mother|adopted daughter|borderline personality disorder|perfection|sadistic cruelty,http://www.imdb.com/title/tt0082766/?ref_=fn_tt_tt_1,161,English,USA,R,5000000,1981,485,6.7,1.85,0
Color,Stephen Hopkins,125,134,81,388,Tony Curran,882,24804129,Biography|Drama|Sport,William Hurt,Race ,11744,2410,David Kross,0,1930s|athlete|nazi germany|olympics|track and field,http://www.imdb.com/title/tt3499096/?ref_=fn_tt_tt_1,49,English,Canada,PG-13,5000000,2016,845,7.1,2.35,0
Color,Michael Curtiz,15,139,345,422,Peter Ustinov,535,15000000,Drama|History,Gene Tierney,The Egyptian ,2498,2112,Jean Simmons,0,afterlife|egypt|pharaoh|princess|pyramid,http://www.imdb.com/title/tt0046949/?ref_=fn_tt_tt_1,67,English,USA,Approved,5000000,1954,440,6.6,2.55,376
Color,Bruce Malmuth,36,99,6,142,Lindsay Wagner,13000,19905359,Action|Crime|Thriller,Sylvester Stallone,Nighthawks ,12519,14306,Persis Khambatta,2,bomb|new york city|partner|shooting|terrorist,http://www.imdb.com/title/tt0082817/?ref_=fn_tt_tt_1,107,English,USA,R,5000000,1981,970,6.4,1.85,0
Color,Don Coscarelli,44,118,152,826,John Amos,21000,14056528,Action|Adventure|Fantasy,Vanna Bonta,The Beastmaster ,15345,23714,Rip Torn,0,breasts|critically acclaimed|female frontal nudity|psychotronic film|sword and sorcery,http://www.imdb.com/title/tt0083630/?ref_=fn_tt_tt_1,87,English,USA,PG,8000000,1982,982,6.2,1.85,0
Color,King Vidor,14,139,54,70,George Sanders,746,12200000,Drama|History|Romance|War,Gina Lollobrigida,Solomon and Sheba ,2017,1332,Finlay Currie,2,king|pharaoh|queen|queen of sheba|tribe,http://www.imdb.com/title/tt0053290/?ref_=fn_tt_tt_1,33,English,USA,N/A,5000000,1959,333,6.2,2.2,270
Color,Michael Tiddes,59,92,89,355,Mike Epps,729,21164799,Comedy,Fred Willard,Fifty Shades of Black ,9509,2848,Russell Peters,4,color in title|parody|reference to cuba gooding jr|reference to netflix|written by star,http://www.imdb.com/title/tt4667094/?ref_=fn_tt_tt_1,53,English,USA,R,20000000,2016,706,3.5,N/A,11000
 Black and White,Frank Borzage,42,89,57,99,Helen Hayes,998,0,Drama|Romance|War,Gary Cooper,A Farewell to Arms ,3519,1284,Adolphe Menjou,1,1910s|ambulance driver|italy|lake|nurse,http://www.imdb.com/title/tt0022879/?ref_=fn_tt_tt_1,46,English,USA,Unrated,0,1932,164,6.6,1.37,213
Color,Bille Woodruff,12,96,23,503,Brandy Norwood,927,0,Comedy|Romance,Donald Faison,The Perfect Match ,1180,3552,Lauren London,6,N/A,http://www.imdb.com/title/tt4871980/?ref_=fn_tt_tt_1,9,English,USA,R,0,2016,509,4.5,N/A,740
Color,Richard Lester,27,106,44,136,Denholm Elliott,559,0,Adventure|Drama|Romance,Robert Shaw,Robin and Marian ,8930,1199,Nicol Williamson,10,crusades|friar|robin hood|sheriff|sheriff of nottingham,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,90,English,USA,PG,5000000,1976,249,6.6,1.85,672
 Black and White,Guy Hamilton,22,114,82,576,Carl Weathers,11000,7230000,Action|Drama|War,Harrison Ford,Force 10 from Navarone ,13587,13591,Franco Nero,2,colonel|mission|partisan|spy|traitor,http://www.imdb.com/title/tt0077572/?ref_=fn_tt_tt_1,80,English,UK,PG,5000000,1978,794,6.3,2.35,729
Color,Fred C. Newmeyer,61,56,4,556,Joel David Moore,2000,0,Comedy,Linda Cardellini,Grandma's Boy ,67853,5202,Shirley Jones,0,co worker|game tester|loss of virginity|roommate|snack,http://www.imdb.com/title/tt0456554/?ref_=fn_tt_tt_1,202,English,USA,R,0,1922,936,7,2.35,0
Color,Sergio Leone,164,166,0,392,Woody Strode,973,5380118,Western,Claudia Cardinale,Once Upon a Time in the West ,216005,2589,Jack Elam,1,gang|gun|harmonica|killing|woman in bathtub,http://www.imdb.com/title/tt0064116/?ref_=fn_tt_tt_1,565,Italian,Italy,PG-13,5000000,1968,423,8.6,2.35,10000
Color,Scott Marshall,43,90,7,701,Jami Gertz,2000,0,Comedy,Miranda Cosgrove,Keeping Up with the Steins ,2719,5900,Carter Jenkins,0,bar mitzvah|carried in a chair|hebrew|party|rite of passage,http://www.imdb.com/title/tt0415949/?ref_=fn_tt_tt_1,41,English,USA,PG-13,0,2006,847,5.4,1.85,249
Color,Ronan Chapalain,7,41,0,0,Guillaume Denaiffe,55,4074023,Documentary,Norbert Ferrer,Sea Rex 3D: Journey to a Prehistoric World ,296,55,Chloe Hollings,0,3d|imax|plesiosaur|sea|water,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,4,English,USA,N/A,5000000,2010,0,6.9,1.78,89
Color,Jerry Belson,21,87,3,83,Tim Thomerson,922,0,Comedy|Music|Sci-Fi,Cassandra Peterson,Jekyll and Hyde... Together Again ,881,1324,Bess Armstrong,0,breasts growing|coors light|drugs|hospital|spinning in grave,http://www.imdb.com/title/tt0084171/?ref_=fn_tt_tt_1,32,English,USA,R,0,1982,162,6.2,N/A,323
Color,Billy Kent,50,88,0,276,Tim Russ,740,648183,Comedy|Drama|Romance,Liza Minnelli,The Oh in Ohio ,5494,1665,Winter Ave Zoli,0,marriage|orgasm|school|sex|swimming,http://www.imdb.com/title/tt0422861/?ref_=fn_tt_tt_1,56,English,USA,R,5000000,2006,625,5.6,2.35,255
Color,J. James Manera,12,99,0,361,Greg Germann,578,846704,Drama|Mystery|Sci-Fi,Joaquim de Almeida,Atlas Shrugged: Who Is John Galt? ,1900,3382,Kristoffer Polaha,0,box office flop|critically bashed|economy|individual versus society|rescue,http://www.imdb.com/title/tt2800038/?ref_=fn_tt_tt_1,56,English,USA,PG-13,5000000,2014,435,4.4,N/A,0
Color,Feroz Abbas Khan,16,136,0,14,Bhoomika Chawla,75,0,Biography|Drama|History,Akshaye Khanna,"Gandhi, My Father ",1311,172,Darshan Jariwala,0,africa|hindu|india|muslim|south africa,http://www.imdb.com/title/tt0459293/?ref_=fn_tt_tt_1,25,Hindi,India,N/A,0,2007,45,7.4,2.35,133
Color,Errol Morris,121,117,239,0,Megan Ambuhl Graner,6,322323,Crime|Documentary|War,Jeffrey Frost,Standard Operating Procedure ,3329,6,Ken Davis,0,abu ghraib|abuse|prison|slow motion|torture,http://www.imdb.com/title/tt0896866/?ref_=fn_tt_tt_1,22,English,USA,R,0,2008,0,7.5,2.35,489
Color,Neil LaBute,24,105,0,51,Don Gordon,311,0,Drama,Raymond Burr,Out of the Blue ,1599,498,Jim Byrnes,1,explosion|hitchhiking|punk|trauma|truck driver,http://www.imdb.com/title/tt0081291/?ref_=fn_tt_tt_1,27,English,USA,R,0,2022,59,7.2,1.85,274
Color,Eli Craig,324,89,27,440,Tyler Labine,948,5224938,Comedy|Horror,Katrina Bowden,Tucker and Dale vs Evil ,127842,2958,Chelan Simmons,1,cabin|chainsaw|college kid|hillbilly|vacation,http://www.imdb.com/title/tt1465522/?ref_=fn_tt_tt_1,200,English,Canada,R,5000000,2010,779,7.6,2.35,49000
Color,Richard Wallace,9,128,5,100,Paul Fix,197,0,Adventure|Drama|Romance,Judith Anderson,Tycoon ,989,538,Laraine Day,1,engineer|ethics|mountain|railroad|south america,http://www.imdb.com/title/tt0039927/?ref_=fn_tt_tt_1,23,English,USA,Approved,0,1947,116,6.2,1.37,44
Color,Matthew Hastings,35,95,3,383,Marc Trottier,889,0,Comedy|Horror|Sci-Fi,Meghan Ory,Decoys ,4041,2984,Corey Sevier,0,breasts|campus|college|tentacle|virginity,http://www.imdb.com/title/tt0357585/?ref_=fn_tt_tt_1,66,English,USA,R,5000000,2004,680,4.6,1.85,174
Color,M. Night Shyamalan,371,94,0,99,Patch Darragh,432,98450062,Horror|Thriller,Ocean James,The Visit ,65299,1010,Olivia DeJonge,N/A,farm|handheld camera|impostor|rap|rock paper scissors,http://www.imdb.com/title/tt3567288/?ref_=fn_tt_tt_1,455,English,USA,PG-13,5000000,2015,309,6.2,1.85,27000
Color,Robert M. Young,9,112,N/A,904,Dylan Minnette,1000,18209,Drama|Fantasy,Holly Hunter,Saving Grace             ,3852,5203,Bokeem Woodbine,1,catholic|death row|inmate|oklahoma city|sexual promiscuity,http://www.imdb.com/title/tt0830900/?ref_=fn_tt_tt_1,47,English,USA,TV-MA,0,1986,1000,7.5,1.78,634
Color,Oren Peli,56,91,110,14,Sandra Staggs,46,7556,Horror|Sci-Fi|Thriller,Glenn Campbell,Area 51 ,7888,117,Jelena Nik,0,alien|alien abduction|conspiracy|secret base|ufo,http://www.imdb.com/title/tt1519461/?ref_=fn_tt_tt_1,55,English,USA,R,5000000,2015,21,4.2,N/A,0
Color,Jaume Balagueró,191,101,57,78,Tony Corvillo,331,8791590,Drama|Horror|Thriller,Luis Tosar,Sleep Tight ,23756,526,Marta Etura,0,apartment|concierge|girl|hitchcockian|stalking,http://www.imdb.com/title/tt1437358/?ref_=fn_tt_tt_1,48,Spanish,Spain,Not Rated,5000000,2011,93,7.2,2.35,0
Color,Paul Andrew Williams,80,92,46,141,Doug Bradley,570,0,Comedy|Crime|Horror|Thriller,Dave Legeno,The Cottage ,10056,1258,Georgia Groome,0,countryside|deformed|farmer|gangster|kidnapping,http://www.imdb.com/title/tt0465430/?ref_=fn_tt_tt_1,82,English,UK,Unrated,0,2008,337,6.2,2.35,639
Color,Stephen Herek,19,87,65,686,Callum Blue,866,0,Comedy|Drama|Fantasy,Henry Ian Cusick,Dead Like Me: Life After Death ,10734,3724,Shenae Grimes-Beech,1,african american policeman|police|policeman|policewoman|vomiting,http://www.imdb.com/title/tt1079444/?ref_=fn_tt_tt_1,80,English,USA,R,5000000,2009,738,6.1,1.78,887
Color,Bob Saget,19,80,799,854,John Stamos,3000,0,Animation|Comedy,Alyson Hannigan,Farce of the Penguins ,4322,10727,Jim Belushi,0,flatulence|march|penguin|south pole|spoof,http://www.imdb.com/title/tt0488539/?ref_=fn_tt_tt_1,47,English,USA,R,0,2006,2000,4.2,1.85,419
Color,Jim Amatulli,N/A,95,0,483,Patricia Neal,695,0,Drama|Family|Music,Heather Locklear,Flying By ,215,3217,Katie Leclerc,6,N/A,http://www.imdb.com/title/tt1131732/?ref_=fn_tt_tt_1,2,English,USA,PG-13,0,2009,617,4.5,N/A,38
Color,Naoyoshi Shiotani,38,60,N/A,816,Dulé Hill,1000,0,Comedy|Crime|Mystery,Corbin Bernsen,Psych             ,67315,4092,Timothy Omundson,2,best friend|friend|police|police department|psychic,http://www.imdb.com/title/tt0491738/?ref_=fn_tt_tt_1,127,Japanese,Japanese,TV-PG,0,2019,922,8.4,1.78,0
Color,William H. Macy,44,105,0,394,Felicity Huffman,745,58293,Comedy|Drama|Music,Billy Crudup,Rudderless ,12672,1986,David Adam Flannery,1,demo tape|directed by cast member|grieving father|guitar|guitar player,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,60,English,USA,R,5000000,2014,508,7.5,N/A,0
Color,Laurence Olivier,3,137,0,388,Cyndi Lauper,979,0,Animation|Family,Chazz Palminteri,Henry & Me ,83,2509,Danny Aiello,2,bare butt|baseball|children|new york yankees|surrealism,http://www.imdb.com/title/tt1460798/?ref_=fn_tt_tt_1,1,English,UK,PG,0,1944,732,6.7,N/A,165
Color,Mitch Davis,6,95,7,541,Jon Heder,989,0,Comedy,Gary Cole,Christmas Eve ,1091,3514,Cheryl Hines,7,N/A,http://www.imdb.com/title/tt3703148/?ref_=fn_tt_tt_1,15,English,USA,PG,0,2015,970,5.1,N/A,0
Color,Eric Bross,N/A,89,49,601,Esai Morales,708,0,Crime|Drama|Thriller,Teri Polo,We Have Your Husband ,216,3059,Nicholas Gonzalez,1,abduction|based on true story|mexico,http://www.imdb.com/title/tt2063015/?ref_=fn_tt_tt_1,3,English,USA,TV-PG,0,2011,699,5.5,1.78,58
Color,Paul Schrader,64,94,261,179,Irène Jacob,12000,0,Drama|Thriller,Nicolas Cage,Dying of the Light ,6964,12676,Tomiwa Edun,1,cia|individualism|mental illness|religion|revenge,http://www.imdb.com/title/tt1274586/?ref_=fn_tt_tt_1,47,English,USA,R,15000000,2014,316,4.4,2.35,0
Color,Vicky Jewson,8,109,3,126,Sofia Black-D'Elia,1000,0,Action|Drama|Thriller|War,James Frain,Born of War ,237,1681,Lisa Kay,3,fight|mina|murder|revenge|terrorist,http://www.imdb.com/title/tt1554921/?ref_=fn_tt_tt_1,3,English,USA,R,0,2013,266,4.4,N/A,190
Color,Peter Hyams,64,123,0,826,Sam Waterston,1000,12000000,Action|Sci-Fi|Thriller,David Huddleston,Capricorn One ,15988,5191,Hal Holbrook,0,astronaut|hoax|journalist|mission|nasa,http://www.imdb.com/title/tt0077294/?ref_=fn_tt_tt_1,153,English,USA,PG,5000000,1977,849,6.8,2.35,2000
Color,Marcia Bennett,2,0,3,723,Natasha Henstridge,975,0,Comedy|Drama,Michael Rapaport,Should've Been Romeo ,38,4991,Costas Mandylor,15,N/A,http://www.imdb.com/title/tt1717210/?ref_=fn_tt_tt_1,2,English,USA,N/A,0,2012,900,6.7,N/A,35
Color,Dan Garcia,N/A,88,14,668,Cody Howard,784,0,Family,David Raizor,Running Forever ,8,3021,Martin Kove,2,N/A,http://www.imdb.com/title/tt4453560/?ref_=fn_tt_tt_1,N/A,English,USA,N/A,5000000,2015,763,8.6,N/A,49
Color,Kevin Smith,35,88,0,1000,Haley Joel Osment,40000,0,Comedy|Fantasy|Horror|Thriller,Johnny Depp,Yoga Hosers ,849,46115,Natasha Lyonne,7,part of trilogy|second part,http://www.imdb.com/title/tt3838992/?ref_=fn_tt_tt_1,4,English,USA,PG-13,5000000,2016,3000,4.8,N/A,0
Color,Stanton Barrett,21,97,20,538,Michael Dudikoff,741,56191,Action|Horror,Mikal Vega,Navy Seals vs. Zombies ,928,2849,Ed Quinn,1,building|infection|navy seal|shot through the head|zombie,http://www.imdb.com/title/tt4511566/?ref_=fn_tt_tt_1,14,English,USA,N/A,1181389,2016,615,3.4,N/A,0
Color,Fatih Akin,115,99,766,269,Moritz Bleibtreu,595,18164139,Comedy|Drama,Udo Kier,Soul Kitchen ,29203,1519,Birol Ünel,3,2000s|burglar|chef|cook|restaurant,http://www.imdb.com/title/tt1244668/?ref_=fn_tt_tt_1,26,German,Germany,N/A,4000000,2009,486,7.3,1.85,0
Color,Nick Murphy,195,107,58,537,Imelda Staunton,874,6879667,Horror|Thriller,Isaac Hempstead Wright,The Awakening ,46347,2363,Joseph Mawle,1,boarding school|boy|british horror|ghost|school,http://www.imdb.com/title/tt1687901/?ref_=fn_tt_tt_1,112,English,UK,R,4798235,2011,579,6.5,2.35,10000
Color,Jeremy Brock,64,98,16,621,Julie Walters,10000,0,Comedy|Drama,Rupert Grint,Driving Lessons ,9611,11703,Tamsin Egerton,0,actress|coming of age|retired actress|teenage boy|vomiting,http://www.imdb.com/title/tt0446687/?ref_=fn_tt_tt_1,70,English,UK,PG-13,0,2006,838,6.8,1.85,864
Color,Scott Foley,13,81,0,316,Greg Grunberg,927,0,Comedy|Crime,Donald Faison,Let's Kill Ward's Wife ,4247,2469,Dagmara Dominczyk,2,apology|death|group of friends|sex|toilet,http://www.imdb.com/title/tt2980708/?ref_=fn_tt_tt_1,11,English,USA,Unrated,5000000,2014,833,5.4,N/A,0
Color,Sam Peckinpah,54,115,541,372,Bob Dylan,773,11000000,Biography|Drama|Romance|Western,James Coburn,Pat Garrett & Billy the Kid ,13467,2409,Jason Robards,0,bare breasts|flogging|human branding|man slaps a woman|manhunt,http://www.imdb.com/title/tt0070518/?ref_=fn_tt_tt_1,106,English,USA,R,4638783,1973,476,7.4,2.35,0
Color,Christophe Ali,7,80,0,20,Isild Le Besco,226,0,Drama,Denis Lavant,Camping sauvage ,262,286,Emmanuelle Bercot,0,cabin|girl fight|jealousy|sailing boat|tent,http://www.imdb.com/title/tt0451673/?ref_=fn_tt_tt_1,6,French,France,N/A,0,2005,40,5.4,N/A,11
Color,Gabriela Tagliavini,4,83,20,329,Kate del Castillo,571,0,Comedy,Maria Conchita Alonso,Without Men ,1427,2006,Camryn Manheim,6,bare chested male|journalist|passion|pregnancy|woman in underwear,http://www.imdb.com/title/tt1547090/?ref_=fn_tt_tt_1,12,English,USA,R,4,2011,345,3.2,N/A,491
Color,Anurag Basu,1,151,0,0,Diganth,5,2804874,Comedy|Romance,Bhama,Barfi ,57,5,Dileep Raj,2,N/A,http://www.imdb.com/title/tt3099638/?ref_=fn_tt_tt_1,1,Hindi,India,N/A,4437508,2012,0,7.1,N/A,2
Color,Shona Auerbach,96,105,11,16,Sharon Small,18000,1656829,Drama|Romance,Gerard Butler,Dear Frankie ,18940,18105,Jack McElhone,0,boy|dock|letter|seaside|stranger,http://www.imdb.com/title/tt0377752/?ref_=fn_tt_tt_1,182,English,UK,PG-13,0,2004,66,7.8,1.85,2000
Color,Leonard Farlinger,8,89,0,413,Gary Farmer,584,0,Western,Keith Carradine,All Hat ,436,2668,Stephen McHattie,2,contemporary west|cowboy|horse|jockey|neo western,http://www.imdb.com/title/tt0903131/?ref_=fn_tt_tt_1,8,English,Canada,R,0,2007,580,5.3,2.35,31
Color,Analeine Cal y Mayor,10,92,4,140,Douglas Smith,943,0,Comedy|Drama,Zoë Kravitz,Treading Water ,421,1795,Kim Ly,1,N/A,http://www.imdb.com/title/tt2091427/?ref_=fn_tt_tt_1,3,English,Canada,N/A,4700000,2013,480,6.2,N/A,199
Color,Neil LaBute,43,105,0,3,Matthew Sunderland,109,0,Crime|Drama,William Kircher,Out of the Blue ,2776,122,Paul Glover,0,true crime,http://www.imdb.com/title/tt0839938/?ref_=fn_tt_tt_1,22,English,USA,N/A,0,2022,10,7.3,1.85,285
Color,Randal Kleiser,36,104,116,83,Christopher Atkins,1000,58853106,Adventure|Drama|Romance,Brooke Shields,The Blue Lagoon ,50125,1662,Leo McKern,0,coming of age|island|poison|teenage boy|teenage girl,http://www.imdb.com/title/tt0080453/?ref_=fn_tt_tt_1,140,English,USA,R,4500000,1980,511,5.7,1.85,0
